RecA (998)	SSBa (1008)	RecJ (832)	RecQ (953)	RecF (801)	RecO (916)	RecR (986)	RecB (266)	RecC (265)	RecD (704)	AddA (548)	AddB (486)	AdnA (144)	AdnB (141)	I-A (14)	I-B (226)	I-C (192)	I-D (28)	I-E (253)	I-F (127)	I-G (55)	I (1)	III-A (108)	III-B (112)	III-C (27)	III-D (80)	III-F (2)	III (1)	IV-A (6)	IV-B (3)	IV-C (0)	IV-D (3)	IV-E (0)	IV (1)	II-A (94)	II-B (2)	II-C (123)	V-A (7)	V-B (1)	V-F (2)	V-K (7)	VI-A (6)	VI-B (10)	VI-C (1)	VI-D (1)	Cluster (83)
0	0.00400403041150981	0.37011247536843	0.974941421733286	0.926042782923614	0.502103201373105	0.967404702943444	0.659253454867748	0.66333945429843	0.974941421733286	0.974941421733286	0.974941421733286	0.967404702943444	0.957812829725277	0.974941421733286	0.737106433088639	0.974941421733286	0.966446578489325	0.907236327539905	0.956923695126364	0.974941421733286	0.974941421733286	0.974941421733286	0.686201874689713	0.967404702943444	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286
0.00400403041150981	0	0.974941421733286	0.974941421733286	0.733202172836382	0.887125446434699	0.974941421733286	0.531163930462966	0.532678244465216	0.076547895295062	0.974941421733286	0.974941421733286	0.798261404783335	0.807455751808898	0.974941421733286	0.974941421733286	0.705129284195454	0.0862701498656704	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.899337359615418	0.972183815820926	0.974941421733286	0.749599243934718	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.865446073311668	0.974941421733286	0.861303192699882	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.966446578489325
0.37011247536843	0.974941421733286	0	0.88779175591151	0.62607047694255	0.613688475502081	0.193207499806449	0.000106233727627715	5.45530522306215e-05	0.0280045417797211	0	0	0	0	0.27474310553478	6.42941562809949e-06	0.000188940601906187	0.176240614864276	0	3.42716074743131e-06	3.1996627569697e-12	0.134164336313483	0.000135283717200421	0.000244196865005304	0.193207499806449	0.28542909322454	0.966446578489325	0.974941421733286	0.757167724073401	0.950378531714684	0	0.878833114175509	0	0.134164336313483	0.804185448152701	0.966446578489325	0.000484976445896433	0.588840761135273	0.974941421733286	0.966446578489325	0.588840761135273	0.659253454867748	0.429693387185501	0.974941421733286	0.974941421733286	0.974941421733286
0.974941421733286	0.974941421733286	0.88779175591151	0	1.74191284702651e-13	1.53798107110323e-09	4.83124651395883e-11	7.68496407090675e-05	8.06722701541723e-05	1.42972914576052e-05	0.974941421733286	0.974941421733286	0.142524138160635	0.158268014745613	0.974941421733286	4.78904242484646e-09	0.131052897566126	0.704754917207069	0.000517564700288054	0.0151887403183798	0.532973975369375	0.974941421733286	6.37919124842125e-06	0.0383888060214627	7.87703235971549e-14	0.974941421733286	0.0429853751015905	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.684775452055722	0.0429853751015905	0.974941421733286	0.792451354527192	0.974941421733286	0.974941421733286	0.966446578489325	0.974941421733286	0.885103100467259	0.974941421733286	0.974941421733286	0.0669637980635793
0.926042782923614	0.733202172836382	0.62607047694255	1.74191284702651e-13	0	0	4.30880402582727e-14	0.33705138998051	0.313533311839135	0.000703747194788441	0.974941421733286	0.827492593862967	2.55594879582254e-08	1.12586083723861e-08	0.974941421733286	0.256933215021559	0.136462115974172	0.100716264940491	0.0013383480353583	0.270690805119888	0.974941421733286	0.974941421733286	0.521854534773775	0.348043987259046	7.057465176808e-05	0.198744591926998	0.749511153925509	0.974941421733286	0.910380445825152	0.193207499806449	0	0.974941421733286	0	0.193207499806449	0.974941421733286	0.749511153925509	0.0219722252528471	0.974941421733286	0.974941421733286	0.926042782923614	0.514189988087586	0.571502863243683	0.33705138998051	0.193207499806449	0.974941421733286	0.918879576327251
0.502103201373105	0.887125446434699	0.613688475502081	1.53798107110323e-09	0	0	0	0.000513533389263345	0.000212257084480467	7.51647270115288e-06	0.0669637980635793	0.041850715270381	0.00631311797796222	0.00769451222926116	0.597854874922785	5.07127830839949e-07	0.004979236089955	0.974941421733286	0.000188940601906187	0.746555277824405	0.974941421733286	0.974941421733286	0.000446182755549373	0.000929023572451726	9.65357547982088e-06	0.236969901517388	0.193207499806449	0.974941421733286	0.885103100467259	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.922916174552675	0.193207499806449	0.164126211907166	0.0160744805309355	0.974941421733286	0.974941421733286	0.842090830856834	0.885103100467259	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286
0.967404702943444	0.974941421733286	0.193207499806449	4.83124651395883e-11	4.30880402582727e-14	0	0	0.108333758552867	0.109366331475441	6.94739224387001e-08	0.974941421733286	0.625045994494678	0.36596665970487	0.384608638531163	0.974941421733286	2.46485647097251e-07	0.159533977301539	0.974941421733286	0.0145309834241531	0.484627208893764	0.536036239626208	0.974941421733286	6.55153737741178e-05	6.85179408032847e-06	0	0.871501433216542	0.000273490456957113	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.311745792500955	0.974941421733286	0.514189988087586	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286
0.659253454867748	0.531163930462966	0.000106233727627715	7.68496407090675e-05	0.33705138998051	0.000513533389263345	0.108333758552867	0	0	0	0	0	0.00400403041150981	0.00620748084034944	0.109366331475441	0	0.280613525835705	0.0919590427716701	0.0522243071467051	0	0.463218212269491	0.974941421733286	0.131052897566126	0.593830153830434	0.038454857366805	0.0429853751015905	0.853441614995627	0.313533311839135	0.532973975369375	0.737106433088639	0	0.737106433088639	0	0.974941421733286	6.9599343147521e-08	0.902459195647714	0.0215336810565541	0.749599243934718	0.974941421733286	0.902459195647714	0.36596665970487	0.441833225878757	0.636120933743461	0.974941421733286	0.974941421733286	0.974941421733286
0.66333945429843	0.532678244465216	5.45530522306215e-05	8.06722701541723e-05	0.313533311839135	0.000212257084480467	0.109366331475441	0	0	0	0	0	0.00213846626286986	0.00336568521496632	0.110157231579843	0	0.263940823261009	0.0937916222305205	0.0310828829678028	0	0.66333945429843	0.974941421733286	0.0829463509893566	0.463218212269491	0.039000289284101	0.0442574879181078	0.854085282427455	0.312945985191288	0.532678244465216	0.737106433088639	0	0.737106433088639	0	0.974941421733286	7.54417767960073e-08	0.901368562953447	0.0227501351357864	0.749599243934718	0.974941421733286	0.901368562953447	0.36769328313837	0.443545251726001	0.640401971360651	0.974941421733286	0.974941421733286	0.974941421733286
0.974941421733286	0.076547895295062	0.0280045417797211	1.42972914576052e-05	0.000703747194788441	7.51647270115288e-06	6.94739224387001e-08	0	0	0	1.23035671093908e-07	0.00110514758340766	0.0333309090920117	0.010147867900232	0.532973975369375	8.55982958799163e-05	0.974941421733286	0.743490154526414	0.771451472615054	4.33254535928129e-07	0.569058635475153	0.408469288238622	0.263940823261009	0.00794179490834338	0.000297689599506538	0.476070041101186	0.135645170601758	0.966446578489325	0.974941421733286	0.514189988087586	0	0.659253454867748	0	0.966446578489325	3.6794830464331e-05	0.974941421733286	0.0785193459969392	0.394107624557026	0.966446578489325	0.793203336237556	0.939566550873802	0.737106433088639	0.928092393894986	0.966446578489325	0.966446578489325	0.0101075240582917
0.974941421733286	0.974941421733286	0	0.974941421733286	0.974941421733286	0.0669637980635793	0.974941421733286	0	0	1.23035671093908e-07	0	0	0	0	0.901368562953447	5.20134200260578e-13	0.0722021072498528	0.0849796785891851	0	0	0.000969633019720355	0.704754917207069	0.0173347671461488	0.561701550661993	0.532973975369375	0.974941421733286	0.974941421733286	0.704754917207069	0.743490154526414	0.974941421733286	0	0.359765554800641	0	0.704754917207069	1.77014430541459e-06	0.974941421733286	4.68945450239088e-07	0.974941421733286	0.798261404783335	0.974941421733286	0.0227501351357864	0.1069377385072	0.0202912177593134	0.798261404783335	0.798261404783335	0.974941421733286
0.974941421733286	0.974941421733286	0	0.974941421733286	0.827492593862967	0.041850715270381	0.625045994494678	0	0	0.00110514758340766	0	0	0	0	0.974941421733286	1.17065546487374e-08	0.571502863243683	0.0669637980635793	0	0	0.0227501351357864	0.779804394276602	0.852580005499524	0.974941421733286	0.885103100467259	0.889498839082779	0.974941421733286	0.779804394276602	0.394107624557026	0.974941421733286	0	0.967404702943444	0	0.779804394276602	6.94739224387001e-08	0.974941421733286	3.13288730069416e-08	0.974941421733286	0.737106433088639	0.974941421733286	0.0547055744128808	0.974941421733286	0.00616524825260496	0.737106433088639	0.737106433088639	0.692710170441864
0.967404702943444	0.798261404783335	0	0.142524138160635	2.55594879582254e-08	0.00631311797796222	0.36596665970487	0.00400403041150981	0.00213846626286986	0.0333309090920117	0	0	0	0	0.394107624557026	1.77988108615171e-05	0.00133465590458761	0.33705138998051	0	1.00411977078293e-05	1.13542808788692e-14	0.0684015549310383	0.000756783431026194	0.000168406435571897	0.134164336313483	0.0551793960927495	0.974941421733286	0.974941421733286	0.52576678520206	0.787345675012667	0	0.945221774281805	0	0.974941421733286	0.000291499880064162	0.974941421733286	0.000518909912554647	0.705129284195454	0.974941421733286	0.974941421733286	0.705129284195454	0.749599243934718	0.558894709595224	0.974941421733286	0.974941421733286	0.798261404783335
0.957812829725277	0.807455751808898	0	0.158268014745613	1.12586083723861e-08	0.00769451222926116	0.384608638531163	0.00620748084034944	0.00336568521496632	0.010147867900232	0	0	0	0	0.405896791322147	1.03926364366274e-05	0.00439249015891673	0.131908467038107	0	1.31696595445172e-05	0	0.0641534093689177	0.000307703119509914	6.27912742604903e-05	0.140701795756742	0.0429853751015905	0.974941421733286	0.974941421733286	0.504582397832819	0.771451472615054	0	0.951806560798817	0	0.974941421733286	0.000347414051088979	0.974941421733286	0.000680360527620683	0.716165545022517	0.974941421733286	0.974941421733286	0.716165545022517	0.758976320906469	0.567742814405172	0.974941421733286	0.974941421733286	0.853441614995627
0.974941421733286	0.974941421733286	0.27474310553478	0.974941421733286	0.974941421733286	0.597854874922785	0.974941421733286	0.109366331475441	0.110157231579843	0.532973975369375	0.901368562953447	0.974941421733286	0.394107624557026	0.405896791322147	0	0.609478165612149	0.974941421733286	0.0429853751015905	0.974941421733286	0.470029046592346	0.974941421733286	0.974941421733286	0.0137801039472655	0.5842403096677	0.000105429308376669	0.21642905568925	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.614378030028657	0.974941421733286	0.486919014008654	0.974941421733286	0.974941421733286	4.83081740324362e-08	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.248728988591134
0.737106433088639	0.974941421733286	6.42941562809949e-06	4.78904242484646e-09	0.256933215021559	5.07127830839949e-07	2.46485647097251e-07	0	0	8.55982958799163e-05	5.20134200260578e-13	1.17065546487374e-08	1.77988108615171e-05	1.03926364366274e-05	0.609478165612149	0	0.000991809681320582	0.57147145924327	5.83483878497443e-15	1.47207350657034e-09	0.0331203222663976	0.974941421733286	1.1271974958365e-10	0	1.65832260204537e-14	9.7399905775371e-07	0.792451354527192	0.974941421733286	0.538308517267774	0.795310275069665	0	0.974941421733286	0	0.974941421733286	2.97920549601074e-05	0.902906662476037	0.000182610748575495	0.974941421733286	0.974941421733286	0.902906662476037	0.974941421733286	0.00224369004594596	0.301933002192028	0.226445105975805	0.974941421733286	0.780768331636632
0.974941421733286	0.705129284195454	0.000188940601906187	0.131052897566126	0.136462115974172	0.004979236089955	0.159533977301539	0.280613525835705	0.263940823261009	0.974941421733286	0.0722021072498528	0.571502863243683	0.00133465590458761	0.00439249015891673	0.974941421733286	0.000991809681320582	0	0.348043987259046	0.00311270526323476	0.0400625557128541	0.0446640180937169	0.974941421733286	0.974941421733286	0.974941421733286	0.159533977301539	0.792451354527192	0.957812829725277	0.974941421733286	0.193207499806449	0.141645226232884	0	0.85662836487378	0	0.974941421733286	0.000347414051088979	0.957812829725277	0.101243048373289	0.967404702943444	0.155352116382817	0.957812829725277	0.563495522594643	0.625045994494678	0.394107624557026	0.974941421733286	0.155352116382817	0.974941421733286
0.966446578489325	0.0862701498656704	0.176240614864276	0.704754917207069	0.100716264940491	0.974941421733286	0.974941421733286	0.0919590427716701	0.0937916222305205	0.743490154526414	0.0849796785891851	0.0669637980635793	0.33705138998051	0.131908467038107	0.0429853751015905	0.57147145924327	0.348043987259046	0	0.117985886930907	0.835759236644221	0.974941421733286	0.974941421733286	0.974941421733286	1.87857967504719e-08	0.974941421733286	3.81591584764336e-07	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.294667334731581	0.974941421733286	0.178400433878244	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	8.55392046985526e-07
0.907236327539905	0.974941421733286	0	0.000517564700288054	0.0013383480353583	0.000188940601906187	0.0145309834241531	0.0522243071467051	0.0310828829678028	0.771451472615054	0	0	0	0	0.974941421733286	5.83483878497443e-15	0.00311270526323476	0.117985886930907	0	0.0079502079905327	0.61938085453793	0.974941421733286	0.0140343694787064	0.0160744805309355	0.0494513109353008	0.134164336313483	0.871501433216542	0.28542909322454	0.974941421733286	0.749599243934718	0	0.749599243934718	0	0.974941421733286	0.000311942809918391	0.871501433216542	2.30714955530309e-09	0.394107624557026	0.974941421733286	0.871501433216542	0.394107624557026	0.476070041101186	0.242196486387117	0.974941421733286	0.974941421733286	0.263940823261009
0.956923695126364	0.974941421733286	3.42716074743131e-06	0.0151887403183798	0.270690805119888	0.746555277824405	0.484627208893764	0	0	4.33254535928129e-07	0	0	1.00411977078293e-05	1.31696595445172e-05	0.470029046592346	1.47207350657034e-09	0.0400625557128541	0.835759236644221	0.0079502079905327	0	0.159533977301539	0.974941421733286	0.0940882446787332	0.244329439353067	0.178400433878244	0.0271029734593543	0.974941421733286	0.974941421733286	0.795310275069665	0.966446578489325	0	0.966446578489325	0	0.974941421733286	0.000881785143607824	0.974941421733286	0.00219927435512831	0.974941421733286	0.974941421733286	0.974941421733286	0.749599243934718	0.795310275069665	0.614514465958939	0.974941421733286	0.974941421733286	0.116892114126279
0.974941421733286	0.974941421733286	3.1996627569697e-12	0.532973975369375	0.974941421733286	0.974941421733286	0.536036239626208	0.463218212269491	0.66333945429843	0.569058635475153	0.000969633019720355	0.0227501351357864	1.13542808788692e-14	0	0.974941421733286	0.0331203222663976	0.0446640180937169	0.974941421733286	0.61938085453793	0.159533977301539	0	0.974941421733286	0.562489833165581	0.28542909322454	0.571502863243683	0.220805911958445	0.974941421733286	0.974941421733286	0.974941421733286	0.135645170601758	0	0.974941421733286	0	0.974941421733286	0.0717058937520508	0.974941421733286	0.076547895295062	0.972205100747632	0.974941421733286	0.974941421733286	0.972205100747632	0.974941421733286	0.902906662476037	0.974941421733286	0.974941421733286	0.571502863243683
0.974941421733286	0.974941421733286	0.134164336313483	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.408469288238622	0.704754917207069	0.779804394276602	0.0684015549310383	0.0641534093689177	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286
0.974941421733286	0.899337359615418	0.000135283717200421	6.37919124842125e-06	0.521854534773775	0.000446182755549373	6.55153737741178e-05	0.131052897566126	0.0829463509893566	0.263940823261009	0.0173347671461488	0.852580005499524	0.000756783431026194	0.000307703119509914	0.0137801039472655	1.1271974958365e-10	0.974941421733286	0.974941421733286	0.0140343694787064	0.0940882446787332	0.562489833165581	0.974941421733286	0	0.045778414235697	2.12677248034865e-09	0.156110939246057	0.255449276180556	0.974941421733286	0.852580005499524	0.974941421733286	0	0.569058635475153	0	0.974941421733286	0.141645226232884	0.974941421733286	0.116892114126279	0.798261404783335	0.974941421733286	0.974941421733286	0.798261404783335	0.974941421733286	0.699170825647484	0.974941421733286	0.974941421733286	1.7469723647593e-06
0.686201874689713	0.972183815820926	0.000244196865005304	0.0383888060214627	0.348043987259046	0.000929023572451726	6.85179408032847e-06	0.593830153830434	0.463218212269491	0.00794179490834338	0.561701550661993	0.974941421733286	0.000168406435571897	6.27912742604903e-05	0.5842403096677	0	0.974941421733286	1.87857967504719e-08	0.0160744805309355	0.244329439353067	0.28542909322454	0.974941421733286	0.045778414235697	0	0.062817710720221	0.205326648302917	0.974941421733286	0.974941421733286	0.841365227809106	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.00763486538364578	0.974941421733286	0.00262822188748507	0.974941421733286	0.974941421733286	0.27474310553478	0.039000289284101	0.841365227809106	0.68152043714902	0.974941421733286	0.974941421733286	5.07134665823145e-06
0.967404702943444	0.974941421733286	0.193207499806449	7.87703235971549e-14	7.057465176808e-05	9.65357547982088e-06	0	0.038454857366805	0.039000289284101	0.000297689599506538	0.532973975369375	0.885103100467259	0.134164336313483	0.140701795756742	0.000105429308376669	1.65832260204537e-14	0.159533977301539	0.974941421733286	0.0494513109353008	0.178400433878244	0.571502863243683	0.974941421733286	2.12677248034865e-09	0.062817710720221	0	0.00300962667955718	0	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.311745792500955	0.974941421733286	0.514189988087586	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.569058635475153
0.974941421733286	0.749599243934718	0.28542909322454	0.974941421733286	0.198744591926998	0.236969901517388	0.871501433216542	0.0429853751015905	0.0442574879181078	0.476070041101186	0.974941421733286	0.889498839082779	0.0551793960927495	0.0429853751015905	0.21642905568925	9.7399905775371e-07	0.792451354527192	3.81591584764336e-07	0.134164336313483	0.0271029734593543	0.220805911958445	0.974941421733286	0.156110939246057	0.205326648302917	0.00300962667955718	0	0.974941421733286	0.974941421733286	0.932937425060433	0.974941421733286	0	0.33705138998051	0	0.974941421733286	0.12776686377798	0.974941421733286	0.078987762697032	0.89758278644978	0.974941421733286	0.974941421733286	0.164126211907166	0.0940882446787332	0.795310275069665	0.974941421733286	0.974941421733286	1.22801985121768e-05
0.974941421733286	0.974941421733286	0.966446578489325	0.0429853751015905	0.749511153925509	0.193207499806449	0.000273490456957113	0.853441614995627	0.854085282427455	0.135645170601758	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.792451354527192	0.957812829725277	0.974941421733286	0.871501433216542	0.974941421733286	0.974941421733286	0.974941421733286	0.255449276180556	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286
0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.313533311839135	0.312945985191288	0.966446578489325	0.704754917207069	0.779804394276602	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.28542909322454	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0	0.974941421733286	0.974941421733286	0	0.974941421733286	0	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.974941421733286	0.00537845397207934
