RecA (998)	SSBa (1008)	RecJ (832)	RecQ (953)	RecF (801)	RecO (916)	RecR (986)	RecB (266)	RecC (265)	RecD (704)	AddA (548)	AddB (486)	AdnA (144)	AdnB (141)	I-A (14)	I-B (226)	I-C (192)	I-D (28)	I-E (253)	I-F (127)	I-G (55)	I (1)	III-A (108)	III-B (112)	III-C (27)	III-D (80)	III-F (2)	III (1)	IV-A (6)	IV-B (3)	IV-C (0)	IV-D (3)	IV-E (0)	IV (1)	II-A (94)	II-B (2)	II-C (123)	V-A (7)	V-B (1)	V-F (2)	V-K (7)	VI-A (6)	VI-B (10)	VI-C (1)	VI-D (1)	Cluster (83)
0.90249772683704	0.943893281504742	0.0319658227160775	0.80201949055847	0.0518760094617738	0.745042807208615	0.868662485036477	0.550945621527516	0.551961487591613	0.507912651844681	0.277879052979109	0.33714587448111	0.684164433835221	0.687806257218102	0.905835145258112	0.592290414372727	0.628910181832887	0.866207652135781	0.564216446624766	0.705180590163574	0.810770411197034	0.974941421733286	0.729939516283074	0.724597934254372	0.868662485036478	0.769819168570544	0.964550128587745	0.974941421733286	0.938517849017516	0.956568621555444	NA	0.956568621555444	NA	NA	0.00173606091880707	0.964550128587745	0.710270575056648	0.93356971898034	0.974941421733286	0.964550128587745	0.93356971898034	0.938517849017516	0.920521716519814	0.974941421733286	0.974941421733286	0.76530020579363
0.725629438277304	0.408022144500004	0.36553884006941	0.264934265805914	0.930562837096595	0.462433685769522	0.0922714819241728	4.34076241617731e-09	4.78489070587784e-09	3.38387975729049e-06	1.30983193846745e-07	4.25950053006829e-09	3.23546378506734e-05	4.0396982684765e-05	0.228605778615314	2.67687597421684e-06	4.03131109834032e-05	0.0862820842712981	3.56129212168987e-05	0.000111854352254692	0.0147050141521119	0.749278099398207	0.034634060033506	0.00116217824021669	0.0922714819241723	0.0294431039150103	0.651121014297587	0.749278099398207	0.432525862556108	0.57949369806653	NA	0.57949369806653	NA	0.00173606091880707	NA	0.651121014297587	0.000148874236640673	0.396322875795733	0.749278099398207	0.651121014297587	0.396322875795733	0.432525862556108	0.309917967381628	0.749278099398207	0.749278099398207	0.00811061423461923
0.862386568048517	0.920679359031325	0.509558010021925	0.00817903543159226	0.312164264954176	0.0518751169001979	0.815009633460724	0.44550575514533	0.443061714348153	0.549337649275485	0.90746556094469	0.954328941804147	0.564891156823893	0.569639354169661	0.867074600744633	0.448589990870758	0.494093721887881	0.811584336167256	0.414561992544867	0.592420136932005	0.734775019524184	0.964550128587745	0.625230562986362	0.618118919575251	0.815009633460725	0.678853263103908	0.949858035046091	0.964550128587745	0.913094274110545	0.938578752575473	NA	0.938578752575473	NA	0.964550128587745	0.651121014297587	NA	0.599132941695038	0.906115627965381	0.964550128587745	0.949858035046091	0.906115627965381	0.913094274110545	0.887731314219558	0.964550128587745	0.964550128587745	0.67273276567662
0.886976103105692	0.40515847859561	5.74179301695565e-05	0.907559384545348	0.00371623260090437	0.0419857751390424	0.173933188359436	0.00361929734460054	0.00389666708766256	0.0164342817202896	3.222141042869e-08	1.82144610505475e-09	6.30810147397298e-05	8.34268723086673e-05	0.1616200532756	1.91104271765052e-05	0.0222606279721396	0.0461075314350892	1.19503518192232e-10	0.000299901048426587	0.0159082369640435	0.710270575056648	0.0266087720151298	0.000363950388224676	0.173933188359437	0.016615819002864	0.599132941695038	0.710270575056648	0.36156836687893	0.519494280227558	NA	0.519494280227558	NA	0.710270575056648	0.000148874236640673	0.599132941695038	NA	0.86184335347868	0.710270575056648	0.599132941695038	0.324129422458999	0.36156836687893	2.9247005204347e-06	0.710270575056648	0.710270575056648	0.0750346957648365
0.745109376773068	0.851851226714	0.215991272847716	0.347417618605151	0.665022633994083	0.0026483107075812	0.660794956403529	0.317084229557624	0.313625272308857	0.124756604755446	0.549748969347297	0.785842284447075	0.280262802174937	0.286163399596735	0.753586690449937	0.609270286100533	0.515194641345945	0.654805887969856	0.125814484795161	0.888635228292359	0.525155186556068	0.93356971898034	0.359555686920026	0.784790574970403	0.66079495640353	0.437405565066965	0.906115627965381	0.93356971898034	0.837819128175748	0.885091849092009	NA	0.885091849092009	NA	0.93356971898034	0.396322875795733	0.906115627965381	0.86184335347868	NA	0.93356971898034	0.906115627965381	0.824941317482826	0.837819128175748	0.791183592970945	0.93356971898034	0.93356971898034	0.0486000907276922
0.90249772683704	0.943893281504742	0.641144081121704	0.80201949055847	0.607173471645286	0.745042807208615	0.868662485036477	0.550945621527516	0.551961487591613	0.507912651844681	0.357221403299377	0.297952563490541	0.684164433835221	0.687806257218102	0.905835145258112	0.592290414372727	0.0385916991014397	0.866207652135781	0.564216446624766	0.705180590163574	0.810770411197034	0.974941421733286	0.729939516283074	0.724597934254372	0.868662485036478	0.769819168570544	0.964550128587745	0.974941421733286	0.938517849017516	0.956568621555444	NA	0.956568621555444	NA	0.974941421733286	0.749278099398207	0.964550128587745	0.710270575056648	0.93356971898034	NA	0.964550128587745	0.93356971898034	0.938517849017516	0.920521716519814	0.974941421733286	0.974941421733286	0.000795965704113222
0.862386568048517	0.920679359031325	0.509558010021925	0.722759813618709	0.466937005765924	0.64543208664577	0.815009633460724	0.44550575514533	0.443061714348153	0.348808232425817	0.90746556094469	0.954328941804147	0.564891156823893	0.569639354169661	2.85968049240637e-09	0.448589990870758	0.494093721887881	0.811584336167256	0.413639996115205	0.592420136932005	0.734775019524184	0.964550128587745	0.625230562986362	0.0788880619453192	0.815009633460725	0.678853263103908	0.949858035046091	0.964550128587745	0.913094274110545	0.938578752575473	NA	0.938578752575473	NA	0.964550128587745	0.651121014297587	0.949858035046091	0.599132941695038	0.906115627965381	0.964550128587745	NA	0.906115627965381	0.913094274110545	0.887731314219558	0.964550128587745	0.964550128587745	0.0309552252071406
0.745109376773068	0.851851226714	0.215991272847716	0.50578276128141	0.172314934029333	0.388109516124291	0.660794956403529	0.113349081705631	0.114272542539832	0.476735670633642	0.0039199492887243	0.0107560643137377	0.280262802174937	0.286163399596735	0.753586690449937	0.690024674213228	0.199546511701063	0	0.125814484795161	0.315291868462433	0.525155186556068	0.93356971898034	0.359555686920026	0.00706303406037012	0.66079495640353	0.0418750872291651	0.906115627965381	0.93356971898034	0.837819128175748	0.885091849092009	NA	0.885091849092009	NA	0.93356971898034	0.396322875795733	0.906115627965381	0.324129422458999	0.824941317482826	0.93356971898034	0.906115627965381	NA	0.837819128175748	0.791183592970945	0.93356971898034	0.93356971898034	1.94472749881491e-06
0.763545179321391	0.862795099191127	0.252272463702035	0.538064615099562	0.20664275310532	0.424515531025363	0.684698510400237	0.142918569893129	0.143941218054844	0.298658850982383	0.0236257794376371	0.920825376133436	0.31774767105478	0.323678411667593	0.771447422139559	0.00030832949891435	0.235218154376433	0.679077885967833	0.156646808061327	0.352788059756074	0.556543663265244	0.938517849017516	0.633017357422754	0.386885702005245	0.684698510400236	0.0204885606805698	0.913094274110545	0.938517849017516	0.84977459227089	0.8936155720175	NA	0.8936155720175	NA	0.938517849017516	0.432525862556108	0.913094274110545	0.36156836687893	0.837819128175748	0.938517849017516	0.913094274110545	0.837819128175748	NA	9.37473215474327e-05	0.938517849017516	0.938517849017516	0.0243232577342909
0.697166967528931	0.823106210999874	0.138537508553465	0.425710265023893	0.102255548545884	0.963479129128522	0.599388620638839	0.240730755053022	0.243027809427562	0.4689515478666	0.00338901945662951	0.000918921779722304	0.196144866369571	0.201650724778158	0.707093000270816	0.0887287258027314	0.124573983232905	0.592517281848845	0.0668216521638874	0.229306137931824	0.446872836808735	0.920521716519814	0.272720966875181	0.262954502705489	0.59938862063884	0.352557568178781	0.887731314219558	0.920521716519814	0.806448142804101	0.862659326660682	NA	0.862659326660682	NA	0.920521716519814	0.309917967381628	0.887731314219558	2.9247005204347e-06	0.791183592970945	0.920521716519814	0.887731314219558	0.791183592970945	9.37473215474327e-05	NA	0.920521716519814	0.920521716519814	0.342903190386066
0.90249772683704	0.943893281504742	0.641144081121704	0.80201949055847	0.0518760094617738	0.745042807208615	0.868662485036477	0.550945621527516	0.551961487591613	0.507912651844681	0.357221403299377	0.297952563490541	0.684164433835221	0.687806257218102	0.905835145258112	0.0619971273231856	0.628910181832887	0.866207652135781	0.564216446624766	0.705180590163574	0.810770411197034	0.974941421733286	0.729939516283074	0.724597934254372	0.868662485036478	0.769819168570544	0.964550128587745	0.974941421733286	0.938517849017516	0.956568621555444	NA	0.956568621555444	NA	0.974941421733286	0.749278099398207	0.964550128587745	0.710270575056648	0.93356971898034	0.974941421733286	0.964550128587745	0.93356971898034	0.938517849017516	0.920521716519814	NA	0.974941421733286	0.76530020579363
0.90249772683704	0.943893281504742	0.641144081121704	0.80201949055847	0.607173471645286	0.745042807208615	0.868662485036477	0.550945621527516	0.551961487591613	0.507912651844681	0.357221403299377	0.297952563490541	0.684164433835221	0.687806257218102	0.905835145258112	0.592290414372727	0.0385916991014397	0.866207652135781	0.564216446624766	0.705180590163574	0.810770411197034	0.974941421733286	0.729939516283074	0.724597934254372	0.868662485036478	0.769819168570544	0.964550128587745	0.974941421733286	0.938517849017516	0.956568621555444	NA	0.956568621555444	NA	0.974941421733286	0.749278099398207	0.964550128587745	0.710270575056648	0.93356971898034	0.974941421733286	0.964550128587745	0.93356971898034	0.938517849017516	0.920521716519814	0.974941421733286	NA	0.76530020579363
0.828243358320208	0.503552023394599	0.804161958864945	0.0135909611291831	0.459439788163625	0.682397296811615	0.880158988993735	0.640740654553014	0.655671484726029	0.00158130397529299	0.800653909258563	0.26946864981248	0.359064481665011	0.398688439171003	0.0691498139529263	0.338387966142726	0.830902210693123	6.05827348287846e-08	0.0750529402296105	0.0266899541768248	0.207819222997703	0.76530020579363	1.27421874385192e-07	3.85979872508102e-07	0.203922703410229	1.03849458876759e-06	0.67273276567662	0.000795965704113222	0.463475634907233	0.604737200745451	NA	0.112054546020026	NA	0.76530020579363	0.00811061423461923	0.67273276567662	0.0750346957648365	0.0486000907276922	0.000795965704113222	0.0309552252071406	1.94472749881491e-06	0.0243232577342909	0.342903190386066	0.76530020579363	0.76530020579363	NA
